Seed,Evaluation,BestDistance
1,48100,1676.029935489676
1,48200,1676.029935489676
1,48300,1676.029935489676
1,48400,1676.029935489676
1,48500,1676.029935489676
1,48600,1676.029935489676
1,48700,1676.029935489676
1,48800,1676.029935489676
1,48900,1676.029935489676
1,49000,1676.029935489676
1,49100,1676.029935489676
1,49200,1676.029935489676
1,49300,1676.029935489676
1,49400,1676.029935489676
1,49500,1676.029935489676
1,49600,1676.029935489676
1,49700,1676.029935489676
1,49800,1676.029935489676
1,49900,1676.029935489676
1,50000,1676.029935489676
2,200,2341.662063247533
2,300,2341.662063247533
2,400,2341.662063247533
2,500,2341.662063247533
2,600,2341.662063247533
2,700,2341.662063247533
2,800,2341.662063247533
2,900,2341.662063247533
2,1000,2341.662063247533
2,1100,2341.662063247533
2,1200,2341.662063247533
2,1300,2341.662063247533
2,1400,2341.662063247533
2,1500,2341.662063247533
2,1600,2341.662063247533
2,1700,2341.662063247533
2,1800,2341.662063247533
2,1900,2341.662063247533
2,2000,2341.662063247533
2,2100,2341.662063247533
